LVs	V(G)/Vlvs	SE	zscore	pval	LV_AUC	pwys
38	0.1681	0.156012	1.07748121939338	0.140632668289554	0.5400050115893	1.REACTOME_NEURONAL_SYSTEM,
92	0.159718	0.178119	0.896692660524705	0.184941469047504	1	1.REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION,2.REACTOME_PEPTIDE_CHAIN_ELONGATION,3.KEGG_OXIDATIVE_PHOSPHORYLATION,
118	0.158636	0.136169	1.16499350072337	0.122010811822878	0.549019060642425	1.REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,
1	0.156843	0.139434	1.12485476999871	0.130325290496105	0	no-related-pathways
100	0.155914	0.157656	0.988950626680875	0.161343649437385	0.946170286108239	1.REACTOME_DIABETES_PATHWAYS,2.REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,3.KEGG_ECM_RECEPTOR_INTERACTION,
50	0.155142	0.163213	0.950549282226293	0.170916612594908	0	no-related-pathways
10	0.153369	0.149725	1.02433795291368	0.152837838771352	0	no-related-pathways
52	0.148031	0.101036	1.46513124034997	0.0714425574005106	0.570514307289841	1.REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,
72	0.147498	0.176203	0.837091309455571	0.201270622486334	0.694699231117142	1.KEGG_LYSOSOME,2.REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,
87	0.145064	0.129824	1.11738969682031	0.131913869273838	0	no-related-pathways
115	0.144509	0.131796	1.09645968011169	0.136438829468342	0.841934777850733	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.KEGG_CELL_ADHESION_MOLECULES_CAMS,3.REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,
127	0.143014	0.098616	1.45021091912063	0.0734998555339963	0.534787277007792	1.REACTOME_MUSCLE_CONTRACTION,2.KEGG_CALCIUM_SIGNALING_PATHWAY,
95	0.142553	0.096367	1.47927194994137	0.0695338232633544	0.828467664303842	1.REACTOME_CELL_CYCLE,2.KEGG_OXIDATIVE_PHOSPHORYLATION,3.KEGG_RIBOSOME,
57	0.139498	0.094315	1.47906483592218	0.0695614936110794	0	no-related-pathways
2	0.13887	0.120175	1.15556480133139	0.12392960619946	0.609088953215459	1.KEGG_LYSOSOME,2.ST_B_CELL_ANTIGEN_RECEPTOR,3.ST_FAS_SIGNALING_PATHWAY,
11	0.134804	0.141543	0.952389026656211	0.17044986126968	0.594514248272431	1.KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,
17	0.131902	0.113839	1.15867145705777	0.123295064809082	0.707144924540004	1.KEGG_LYSOSOME,2.REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,3.KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,
128	0.131251	0.115508	1.13629359005437	0.127916856279118	0.614381769502251	1.KEGG_LYSOSOME,2.REACTOME_GPCR_LIGAND_BINDING,3.REACTOME_NEURONAL_SYSTEM,
55	0.126879	0.095432	1.32952259200268	0.0918378086790681	0.478992859827133	1.REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,
24	0.126104	0.154814	0.814551655535029	0.207664496386256	0	no-related-pathways
33	0.119928	0.144225	0.831534061362455	0.202835997288698	0	no-related-pathways
67	0.119548	0.080807	1.47942628732659	0.0695132093638851	0.995371432943157	1.REACTOME_REGULATION_OF_APOPTOSIS,2.REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,3.MIPS_28S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL,
90	0.114003	0.171114	0.666240050492654	0.252628838610528	0.939211309523809	1.KEGG_GLUTATHIONE_METABOLISM,2.KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,3.REACTOME_BIOLOGICAL_OXIDATIONS,
84	0.111851	0.120343	0.929435031534863	0.176331840013187	0	no-related-pathways
85	0.111016	0.144288	0.769405633178088	0.220826272760103	0	no-related-pathways
108	0.110362	0.094853	1.16350563503527	0.122312206588565	0.96761493522987	1.REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,2.REACTOME_CELL_CYCLE,3.MIPS_28S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL,
88	0.11011	0.169633	0.649107190228316	0.25813454733181	0.558352550828313	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,
68	0.109854	0.090011	1.22045083378698	0.111147008486824	0	no-related-pathways
114	0.104978	0.130814	0.802498203556194	0.211132413574628	0.804487964096287	1.REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,2.PID_IL12_2PATHWAY,3.REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,
123	0.103273	0.116277	0.888163609312246	0.187226375280441	0.544102328431373	1.KEGG_AUTOIMMUNE_THYROID_DISEASE,
103	0.102681	0.097584	1.05223192326611	0.146346578239155	0.570511045048039	1.KEGG_FOCAL_ADHESION,2.KEGG_AXON_GUIDANCE,
73	0.098981	0.085872	1.15265744363704	0.124525507637549	0.765763390974272	1.REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,2.KEGG_CELL_ADHESION_MOLECULES_CAMS,3.KEGG_LYSOSOME,
22	0.098009	0.084107	1.16528945272094	0.121950923508024	0.763288097257563	1.REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,2.KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,3.REACTOME_GENERIC_TRANSCRIPTION_PATHWAY,
26	0.097385	0.099209	0.981614571258656	0.163144883087116	0.93241738885366	1.REACTOME_REGULATION_OF_APOPTOSIS,2.REACTOME_CELL_CYCLE,3.REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,
97	0.09667	0.075275	1.28422451012953	0.0995317057747817	0	no-related-pathways
12	0.096303	0.079178	1.21628482659325	0.111938219801512	0.546706512685442	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.REACTOME_SIGNALING_BY_RHO_GTPASES,
106	0.092806	0.075493	1.22933252089598	0.109473579462104	0.520288974224383	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.REACTOME_GPCR_LIGAND_BINDING,
69	0.08696	0.066522	1.30723670364691	0.0955661668276869	0	no-related-pathways
82	0.086123	0.07488	1.1501469017094	0.125041685802586	0	no-related-pathways
61	0.080135	0.093723	0.855019578972077	0.19627015441154	0	no-related-pathways
74	0.079418	0.0824	0.96381067961165	0.167570425699274	0.696393525270531	1.REACTOME_GENERIC_TRANSCRIPTION_PATHWAY,2.REACTOME_TRANSCRIPTION,3.REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION,
79	0.078155	0.081572	0.958110626195263	0.169003488856112	0	no-related-pathways
126	0.075385	0.066828	1.1280451307835	0.129650429914662	0	no-related-pathways
23	0.074133	0.063782	1.16228716565802	0.122559419068838	0.963828848698721	1.KEGG_FATTY_ACID_METABOLISM,2.KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,3.REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,
80	0.071094	0.082273	0.864123102354357	0.193760134606243	0.578027462555593	1.KEGG_MAPK_SIGNALING_PATHWAY,
117	0.06893	0.083574	0.824778041017541	0.204748807847237	0.673320738874895	1.REACTOME_CELL_CYCLE,2.REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,3.KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,
49	0.066193	0.059888	1.1052798557307	0.13451917191593	0.617107127456416	1.REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,
44	0.0617	0.113845	0.54196495234749	0.293921325048802	0	no-related-pathways
48	0.054499	0.085843	0.634868306093683	0.262757154684544	0	no-related-pathways
41	0.053734	0.085366	0.629454349506829	0.264525823061185	0.658135879916357	1.REACTOME_GENERIC_TRANSCRIPTION_PATHWAY,
78	0.048664	0.073027	0.666383666315199	0.252582949972203	0.655199316417134	1.KEGG_LYSOSOME,2.REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,3.REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,
46	0.043911	0.075671	0.580288353530415	0.280860090002642	0.67158110176322	1.REACTOME_GPCR_LIGAND_BINDING,2.KEGG_MAPK_SIGNALING_PATHWAY,3.KEGG_ENDOCYTOSIS,
93	0.042159	0.067908	0.620825234140308	0.267357309140272	0	no-related-pathways
4	0.04111	0.064231	0.640033628621694	0.261075368414592	0	no-related-pathways
96	0.040815	0.059157	0.689943709113038	0.245114793654901	0.594894180951239	1.REACTOME_GENERIC_TRANSCRIPTION_PATHWAY,
66	0.03976	0.072203	0.550669639765661	0.290930080247653	0	no-related-pathways
32	0.038939	0.053093	0.73341118414857	0.231653839927928	0.708249911120259	1.ST_B_CELL_ANTIGEN_RECEPTOR,2.KEGG_NON_SMALL_CELL_LUNG_CANCER,3.REACTOME_GENERIC_TRANSCRIPTION_PATHWAY,
70	0.038917	0.049034	0.793673777378961	0.213692684909391	0.720594012728844	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.PID_NFAT_TFPATHWAY,3.REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,
110	0.038239	0.060002	0.637295423485884	0.261966215702029	0.597274405573646	1.KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,2.REACTOME_GPCR_LIGAND_BINDING,3.REACTOME_NEURONAL_SYSTEM,
125	0.033652	0.04698	0.716304810557684	0.236901578527203	0	no-related-pathways
111	0.033177	0.069119	0.479998263863771	0.315614313769383	0.635310175025424	1.PID_TAP63PATHWAY,2.PID_REG_GR_PATHWAY,3.PID_DELTANP63PATHWAY,
28	0.03294	0.051686	0.637309909840189	0.261961498615981	0.652703003750046	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.KEGG_BASAL_CELL_CARCINOMA,3.KEGG_SMALL_CELL_LUNG_CANCER,
62	0.030311	0.052722	0.574921285231972	0.282672266888626	0	no-related-pathways
43	0.02361	0.056375	0.41880266075388	0.337680180061372	0.565255540479421	1.KEGG_LYSOSOME,2.REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,
25	0.023051	0.044411	0.519038076152305	0.301867094607401	0.960480421191181	1.REACTOME_CELL_CYCLE,2.REACTOME_DNA_REPAIR,3.KEGG_DNA_REPLICATION,
42	0.022885	0.042982	0.53243218091294	0.297213350816246	0	no-related-pathways
107	0.022307	0.0603	0.369933665008292	0.35571595849239	0.759629600031965	1.REACTOME_GENERIC_TRANSCRIPTION_PATHWAY,
91	0.019288	0.060673	0.317900878479719	0.375280063106449	0	no-related-pathways
98	0.012414	0.043016	0.288590291984378	0.386447462717376	0.58676439194478	1.KEGG_PEROXISOME,
56	0.007081	0.036799	0.192423707165956	0.423705161873795	0.650190057166801	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.ST_B_CELL_ANTIGEN_RECEPTOR,3.REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,
7	0.00665	0.039407	0.168751744613901	0.432995958032812	0.989500488349379	1.REACTOME_CELL_CYCLE,2.PID_ATR_PATHWAY,3.PID_FANCONI_PATHWAY,
53	0.006454	0.034137	0.189061721885344	0.425022220949751	0.685826683570736	1.KEGG_LYSOSOME,2.REACTOME_NEURONAL_SYSTEM,3.REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,
121	0.004483	0.033108	0.13540534009907	0.446145701114969	0.83250175070028	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,3.REACTOME_GPCR_LIGAND_BINDING,
112	0.002928	0.032951	0.0888592151983248	0.464596898419068	0.391805360781097	1.KEGG_HEMATOPOIETIC_CELL_LINEAGE,
35	0.002139	0.029291	0.07302584411594	0.470892775890499	0.83570542886409	1.REACTOME_REGULATION_OF_APOPTOSIS,2.KEGG_LYSOSOME,3.KEGG_GLYCOLYSIS_GLUCONEOGENESIS,
63	0.001994	0.034606	0.0576200658845287	0.477025632980736	0.507446263383586	1.REACTOME_GPCR_LIGAND_BINDING,
76	0.001835	0.028605	0.0641496241915749	0.474425544396866	0	no-related-pathways
59	0.000627	0.023374	0.026824676991529	0.489299785452295	0.555894952505122	1.KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,
5	1e-06	0.032691	3.05894588724725e-05	0.499987796571523	0	no-related-pathways
6	1e-06	0.096696	1.03416894183834e-05	0.49999587426284	0.720833333333333	1.REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,2.KEGG_LYSOSOME,3.PID_BETACATENIN_NUC_PATHWAY,
8	1e-06	0.056814	1.76012954553455e-05	0.499992978099053	0.537569271928148	1.REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,2.REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,3.REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,
9	1e-06	0.137474	7.27410273942709e-06	0.499997098052865	0.624397183641975	1.KEGG_CELL_ADHESION_MOLECULES_CAMS,2.KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,3.REACTOME_NEURONAL_SYSTEM,
14	1e-06	0.037459	2.6695854133853e-05	0.499989349895076	0.661826010223953	1.REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,2.KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,
15	1e-06	0.041571	2.40552308099396e-05	0.499990403351366	0.825401709401709	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,3.REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,
16	1e-06	0.04448	2.24820143884892e-05	0.499991030973913	0.888788153520701	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,3.KEGG_ECM_RECEPTOR_INTERACTION,
20	1e-06	0.071191	1.40467193886868e-05	0.499994396169735	0.425824915824916	1.REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,
21	1e-06	0.02956	3.382949932341e-05	0.499986503982398	0.679934210526316	1.KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,2.REACTOME_HEMOSTASIS,3.KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,
27	1e-06	0.045782	2.18426455812328e-05	0.499991286045163	0.579274669455442	1.REACTOME_CELL_CYCLE_MITOTIC,2.REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,3.REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,
29	1e-06	0.100529	9.947378368431e-06	0.49999603157019	0.75346687211094	1.REACTOME_CELL_CYCLE,2.REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,3.REACTOME_GENERIC_TRANSCRIPTION_PATHWAY,
31	1e-06	0.135947	7.35580777803114e-06	0.499997065457271	0.745861844248941	1.REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,2.KEGG_CELL_ADHESION_MOLECULES_CAMS,3.SIG_CD40PATHWAYMAP,
34	1e-06	0.036071	2.77231016606138e-05	0.499988940082605	0	no-related-pathways
36	1e-06	0.036861	2.71289438702151e-05	0.499989177117269	0.779335362852507	1.REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,2.REACTOME_GLUCOSE_METABOLISM,3.REACTOME_MUSCLE_CONTRACTION,
39	1e-06	0.066475	1.50432493418578e-05	0.499993998611803	0.732700038284839	1.REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,2.KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,3.KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,
40	1e-06	0.04092	2.44379276637341e-05	0.499990250677411	0.857282885708685	1.KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,2.REACTOME_SIGNALING_BY_PDGF,3.KEGG_ECM_RECEPTOR_INTERACTION,
45	1e-06	0.029216	3.42278203723987e-05	0.49998634507529	0.803456364878107	1.PID_MTOR_4PATHWAY,2.KEGG_GLYCOLYSIS_GLUCONEOGENESIS,3.REACTOME_GLUCOSE_METABOLISM,
47	1e-06	0.027	3.7037037037037e-05	0.499985224359988	0	no-related-pathways
54	1e-06	0.032177	3.1078099263449e-05	0.499987601632211	0.811074655765921	1.REACTOME_REGULATION_OF_APOPTOSIS,2.REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,3.REACTOME_GENERIC_TRANSCRIPTION_PATHWAY,
58	1e-06	0.055409	1.80476095941093e-05	0.499992800045473	0.685895885212854	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,3.REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,
64	1e-06	0.036923	2.7083389757062e-05	0.499989195290731	0	no-related-pathways
71	1e-06	0.038654	2.58705437988307e-05	0.499989679146263	0	no-related-pathways
81	1e-06	0.148392	6.73890775783061e-06	0.499997311564772	0.814444444444444	1.PID_ERBB1_DOWNSTREAM_PATHWAY,2.BIOCARTA_CHREBP2_PATHWAY,3.PID_HEDGEHOG_GLIPATHWAY,
83	1e-06	0.031754	3.14920954840335e-05	0.499987436471615	0.599175378895538	1.REACTOME_CELL_CYCLE,2.REACTOME_GENERIC_TRANSCRIPTION_PATHWAY,3.REACTOME_TRANSCRIPTION,
89	1e-06	0.175076	5.71180515890242e-06	0.499997721319425	0	no-related-pathways
102	1e-06	0.084758	1.17982963260105e-05	0.499995293160759	0	no-related-pathways
105	1e-06	0.031158	3.20944861672765e-05	0.499987196152502	0.548491613875478	1.REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,
120	1e-06	0.052049	1.92126649887606e-05	0.499992335255617	0.40307273068972	1.REACTOME_NEURONAL_SYSTEM,
124	1e-06	0.06566	1.52299725860493e-05	0.499993924120006	0	no-related-pathways
