LVs	V(G)/Vlvs	SE	zscore	pval	LV_AUC	pwys
42	0.140091	0.127553	1.09829639443996	0.13603754291043	0.700596252129472	1.REACTOME_IMMUNE_SYSTEM,2.REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK,3.REACTOME_ADAPTIVE_IMMUNE_SYSTEM,
82	0.139936	0.165263	0.846747305809528	0.198567992463235	0.557484567901235	1.REACTOME_HEMOSTASIS,2.REACTOME_METABOLISM_OF_CARBOHYDRATES,3.REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES,
61	0.131665	0.120035	1.0968884075478	0.136345088449702	0	no-related-pathways
15	0.130311	0.116028	1.12309959664908	0.13069759871328	0	no-related-pathways
94	0.126174	0.146025	0.864057524396508	0.193778145469011	0	no-related-pathways
106	0.123993	0.095123	1.30350178190343	0.0962017542152565	0.837558685446009	1.KEGG_LYSOSOME,2.REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES,
9	0.123418	0.112889	1.09326860898759	0.137137940601657	0	no-related-pathways
81	0.121896	0.128665	0.94739051023977	0.171719912490062	0	no-related-pathways
14	0.12062	0.121021	0.996686525479049	0.159458346071547	0	no-related-pathways
91	0.116441	0.117448	0.991425992779783	0.160738806630911	0.589357429718876	1.REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,
12	0.109647	0.096831	1.13235430802119	0.128742753224344	0.998525073746313	1.KEGG_ALZHEIMERS_DISEASE,2.REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,3.REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,
95	0.101664	0.09168	1.10890052356021	0.133736548979652	0.949019607843137	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.REACTOME_SIGNALING_BY_GPCR,3.REACTOME_GPCR_LIGAND_BINDING,
24	0.09747	0.146584	0.664942967854609	0.253043485917534	0.70991847826087	1.PID_P73PATHWAY,2.REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE,
60	0.093724	0.105977	0.884380573143229	0.188245403182397	0.667314365024289	1.PID_TAP63PATHWAY,2.KEGG_LYSOSOME,3.REACTOME_METABOLISM_OF_CARBOHYDRATES,
75	0.093296	0.08804	1.05970013630168	0.144640520389724	0.497413681624208	1.REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,
99	0.092744	0.094108	0.985506014366473	0.162187789318861	0.626062322946176	1.KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,2.REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,
55	0.092487	0.092205	1.00305840247275	0.15791634174348	0.600282485875706	1.REACTOME_HEMOSTASIS,2.REACTOME_ADAPTIVE_IMMUNE_SYSTEM,
112	0.092325	0.139228	0.663120923952079	0.253626555394193	0	no-related-pathways
65	0.091142	0.092683	0.983373434178868	0.162711840082534	0.459917920656635	1.REACTOME_TOLL_RECEPTOR_CASCADES,
23	0.088794	0.114502	0.775479904281148	0.21902806778687	0.626629680998613	1.REACTOME_CELL_CYCLE,2.REACTOME_CELL_CYCLE_MITOTIC,3.PID_P53REGULATIONPATHWAY,
41	0.080416	0.058567	1.3730599142862	0.084866860726704	0	no-related-pathways
54	0.078679	0.080681	0.975186227240614	0.164733946330818	0.852073732718894	1.REACTOME_METABOLISM_OF_PROTEINS,2.REACTOME_CELL_CYCLE,3.KEGG_ALZHEIMERS_DISEASE,
76	0.077609	0.14538	0.533835465676159	0.296727687024404	0.637687074829932	1.PID_P53DOWNSTREAMPATHWAY,
101	0.074338	0.079942	0.929899176903255	0.176211644607353	0	no-related-pathways
46	0.073567	0.080789	0.910606641993341	0.181251334807659	0	no-related-pathways
109	0.062547	0.098827	0.632893844799498	0.263401483796136	0.922391857506361	1.REACTOME_DEVELOPMENTAL_BIOLOGY,2.REACTOME_AXON_GUIDANCE,3.PID_PDGFRBPATHWAY,
44	0.062169	0.079258	0.78438769587928	0.216406327943591	0.927835051546392	1.PID_IL12_2PATHWAY,2.REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE,3.REACTOME_TOLL_RECEPTOR_CASCADES,
49	0.060007	0.073595	0.815367891840478	0.207430878773739	0.82220367278798	1.BIOCARTA_IL2RB_PATHWAY,2.KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,3.REACTOME_IMMUNE_SYSTEM,
93	0.058833	0.060355	0.974782536658106	0.164834070678825	0.686284868977177	1.REACTOME_METABOLISM_OF_PROTEINS,2.REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,3.PID_CERAMIDE_PATHWAY,
77	0.058815	0.087329	0.67348761579773	0.25031856243189	0.635220125786163	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,3.REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM,
116	0.058459	0.075503	0.774260625405613	0.219388341607689	0.720319634703196	1.KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,
35	0.0581	0.067453	0.861340488933035	0.194525271032876	0.25	1.REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR,
56	0.055191	0.060265	0.915805193727703	0.179884539470467	0.595884884346423	1.REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,2.REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,
58	0.055055	0.065806	0.836625839589095	0.201401458232205	0	no-related-pathways
108	0.053018	0.099128	0.534843838269712	0.296378923182818	0.52376171352075	1.REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,
114	0.052428	0.065346	0.802313837113213	0.211185720117043	0	no-related-pathways
11	0.05168	0.08684	0.595117457392906	0.275882480066375	0	no-related-pathways
84	0.049063	0.061464	0.798239619940128	0.21236572481581	0.657519318406974	1.REACTOME_GENERIC_TRANSCRIPTION_PATHWAY,
45	0.048773	0.082671	0.589965042155048	0.277607043205363	0.341610738255034	1.REACTOME_CELL_CELL_COMMUNICATION,
96	0.046611	0.066744	0.698354908306365	0.242477634228228	0	no-related-pathways
30	0.046315	0.076102	0.60859110141652	0.271397752104896	0.467541436464088	1.KEGG_MAPK_SIGNALING_PATHWAY,
66	0.045737	0.069143	0.661484170487251	0.254150931421497	0.584260731319555	1.KEGG_WNT_SIGNALING_PATHWAY,2.REACTOME_ADAPTIVE_IMMUNE_SYSTEM,3.KEGG_MAPK_SIGNALING_PATHWAY,
104	0.045001	0.060846	0.739588469250238	0.229774870193679	0	no-related-pathways
52	0.044	0.090692	0.485158558638028	0.313781938001284	0.615954415954416	1.REACTOME_IMMUNE_SYSTEM,2.KEGG_ENDOCYTOSIS,
13	0.041811	0.070554	0.592609915809167	0.276721120761917	0	no-related-pathways
20	0.041376	0.088654	0.466713289868477	0.320352510073721	0.50320987654321	1.REACTOME_HEMOSTASIS,2.REACTOME_CELL_CYCLE_MITOTIC,
2	0.041237	0.070288	0.586686205326656	0.278707237051599	0.581331331331331	1.KEGG_FOCAL_ADHESION,2.REACTOME_HEMOSTASIS,3.KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,
3	0.041204	0.066834	0.616512553490738	0.26877814461289	0.845419847328244	1.KEGG_ADHERENS_JUNCTION,2.REACTOME_SIGNALING_BY_NOTCH1,3.REACTOME_DEVELOPMENTAL_BIOLOGY,
10	0.035178	0.052645	0.66821160604046	0.251999264011098	0	no-related-pathways
98	0.031066	0.054301	0.572107327673523	0.283624632561123	0	no-related-pathways
48	0.026383	0.054939	0.480223520631974	0.315534231924376	0.964135021097046	1.REACTOME_APOPTOSIS,2.PID_CERAMIDE_PATHWAY,3.PID_MYC_REPRESSPATHWAY,
1	0.025808	0.043216	0.597186227323214	0.275191526713126	0.711645962732919	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,3.REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,
28	0.022855	0.053587	0.426502696549536	0.334870791763904	0.894926350245499	1.REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,2.REACTOME_INTERFERON_SIGNALING,3.REACTOME_ADAPTIVE_IMMUNE_SYSTEM,
107	0.019535	0.050493	0.386885310835165	0.349420558128096	0	no-related-pathways
113	0.01752	0.042134	0.415816205439787	0.338772249811317	0.624213836477987	1.REACTOME_TRANSCRIPTION,
90	0.017107	0.037694	0.453838807237226	0.32497242488092	0.670781893004115	1.REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,2.REACTOME_INTERFERON_SIGNALING,3.REACTOME_ADAPTIVE_IMMUNE_SYSTEM,
7	0.016205	0.045366	0.357205836970418	0.360468858252616	0	no-related-pathways
87	0.014199	0.041736	0.340209890741806	0.366849235120233	0.580851063829787	1.REACTOME_HIV_INFECTION,2.KEGG_HUNTINGTONS_DISEASE,3.REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,
103	0.012469	0.057055	0.218543510647621	0.4135028304567	0.979134063641106	1.REACTOME_CELL_CYCLE,2.REACTOME_HIV_INFECTION,3.MIPS_C_COMPLEX_SPLICEOSOME,
69	0.012076	0.033285	0.36280606879976	0.358374879048319	0	no-related-pathways
27	0.008563	0.033707	0.254042187082802	0.399731483171811	0.501877099387473	1.REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES,
117	0.007225	0.038646	0.186953371629664	0.425848596160444	0.738544474393531	1.REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,
29	0.007082	0.041197	0.171905721290385	0.431755824304374	0.461428571428571	1.REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,
79	0.005728	0.034215	0.167411953821423	0.433522960060341	0.254350736278447	1.REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,
63	0.004393	0.039087	0.112390308798322	0.455256969550804	0	no-related-pathways
74	0.002387	0.029864	0.0799290115188856	0.468146857892551	0	no-related-pathways
4	1e-06	0.060197	1.66121235277506e-05	0.499993372721558	0.557510148849797	1.REACTOME_SIGNALING_BY_RHO_GTPASES,
5	1e-06	0.039357	2.54084406839952e-05	0.499989863498733	0.976119402985075	1.REACTOME_CELL_CYCLE,2.REACTOME_HIV_INFECTION,3.KEGG_OXIDATIVE_PHOSPHORYLATION,
8	1e-06	0.034796	2.87389355098287e-05	0.499988534823533	0.911473788328388	1.PID_CXCR4_PATHWAY,2.REACTOME_GPCR_DOWNSTREAM_SIGNALING,3.KEGG_FOCAL_ADHESION,
16	1e-06	0.070737	1.41368732063842e-05	0.499994360203565	1	1.REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,2.REACTOME_MRNA_PROCESSING,3.REACTOME_MRNA_SPLICING,
18	1e-06	0.040484	2.47011164904654e-05	0.49999014568026	0.795394736842105	1.PID_REG_GR_PATHWAY,2.REACTOME_METABOLISM_OF_PROTEINS,3.REACTOME_ADAPTIVE_IMMUNE_SYSTEM,
21	1e-06	0.150275	6.65446681084678e-06	0.499997345251836	0.561010135326425	1.REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,2.REACTOME_IMMUNE_SYSTEM,
22	1e-06	0.053388	1.87308009290477e-05	0.499992527491564	0.550559284116331	1.WNT_SIGNALING,
25	1e-06	0.106262	9.41070185014398e-06	0.499996245673144	0	no-related-pathways
26	1e-06	0.030541	3.27428702400052e-05	0.499986937484682	0.613617376775272	1.KEGG_LYSOSOME,2.REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,3.REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES,
31	1e-06	0.0652	1.53374233128834e-05	0.499993881253368	0.593368062512522	1.REACTOME_METABOLISM_OF_PROTEINS,2.REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,
32	1e-06	0.061834	1.61723323737749e-05	0.499993548172844	0.786129753914989	1.REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,
33	1e-06	0.072263	1.38383405062065e-05	0.499994479300882	0.768729641693811	1.KEGG_INSULIN_SIGNALING_PATHWAY,2.KEGG_P53_SIGNALING_PATHWAY,3.REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,
34	1e-06	0.099435	1.00568210388696e-05	0.499995987908881	0.508307372793354	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,3.REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,
36	1e-06	0.036252	2.75846849828975e-05	0.49998899530287	0	no-related-pathways
37	1e-06	0.121062	8.26023029522063e-06	0.499996704644889	0	no-related-pathways
38	1e-06	0.131471	7.60624015942679e-06	0.499996965549206	0.474899598393574	1.REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,
39	1e-06	0.174341	5.73588541995285e-06	0.499997711712791	0.707981220657277	1.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2.REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,3.PID_PDGFRBPATHWAY,
43	1e-06	0.047276	2.1152381758186e-05	0.499991561420586	0.435914552736983	1.PID_E2F_PATHWAY,
51	1e-06	0.026938	3.71222807929319e-05	0.49998519035265	0.583783783783784	1.REACTOME_METABOLISM_OF_RNA,
53	1e-06	0.060122	1.66328465453578e-05	0.49999336445427	0	no-related-pathways
57	1e-06	0.097873	1.02173224484792e-05	0.499995923878083	0.621917808219178	1.REACTOME_AXON_GUIDANCE,
62	1e-06	0.042304	2.36384266263237e-05	0.499990569632177	0.60734693877551	1.PID_P53DOWNSTREAMPATHWAY,
64	1e-06	0.062504	1.59989760655318e-05	0.499993617332005	0.893740458015267	1.REACTOME_DEVELOPMENTAL_BIOLOGY,2.KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,3.PID_VEGFR1_2_PATHWAY,
68	1e-06	0.03545	2.82087447108604e-05	0.499988746339059	0	no-related-pathways
70	1e-06	0.049563	2.01763412222828e-05	0.499991950804423	0.847540983606557	1.REACTOME_SIGNALING_BY_NOTCH1,2.PID_NFAT_3PATHWAY,3.REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,
71	1e-06	0.044567	2.24381268651693e-05	0.499991048482501	0	no-related-pathways
72	1e-06	0.101654	9.83729120349421e-06	0.499996075488614	0	no-related-pathways
73	1e-06	0.089475	1.11763062307907e-05	0.499995541298906	0.668067226890756	1.REACTOME_MEMBRANE_TRAFFICKING,2.REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,
80	1e-06	0.08372	1.19445771619685e-05	0.499995234803149	0.492699289660616	1.REACTOME_METABOLISM_OF_PROTEINS,
86	1e-06	0.134431	7.43876040496612e-06	0.499997032363961	0.544100236779795	1.KEGG_MAPK_SIGNALING_PATHWAY,
89	1e-06	0.117589	8.50419682113123e-06	0.499996607316327	0.763938848920863	1.REACTOME_DIABETES_PATHWAYS,2.KEGG_ALZHEIMERS_DISEASE,3.REACTOME_DEVELOPMENTAL_BIOLOGY,
92	1e-06	0.039744	2.51610305958132e-05	0.499989962201078	0.647907647907648	1.KEGG_INSULIN_SIGNALING_PATHWAY,2.KEGG_MAPK_SIGNALING_PATHWAY,3.KEGG_CELL_CYCLE,
97	1e-06	0.171725	5.82326393943806e-06	0.499997676853805	0	no-related-pathways
100	1e-06	0.03564	2.80583613916947e-05	0.499988806333324	0.950138504155125	1.REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,2.REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,3.REACTOME_MITOTIC_M_M_G1_PHASES,
102	1e-06	0.107458	9.30596139887212e-06	0.499996287458538	0.42090395480226	1.REACTOME_INNATE_IMMUNE_SYSTEM,
111	1e-06	0.032923	3.03739027427634e-05	0.499987882565977	0.628135593220339	1.REACTOME_IMMUNE_SYSTEM,2.REACTOME_METABOLISM_OF_CARBOHYDRATES,
120	1e-06	0.090782	1.10153995285409e-05	0.499995605491393	0	no-related-pathways
